"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT05","WT06","WT07","WT08","WT11"
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-02-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-02-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-02-23",,,,,"0.52",,,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-02-24",,,,,"0.05",,,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-02-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-02-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-02-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-02-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-01",,,,,"0.19",,,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-02",,,,,"0.53",,,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-03",,,,,"0.04",,,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-12",,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-19",,,,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-03-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-08",,,,,"0.14",,,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-26",,,,,"0.19",,,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-04-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-05-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-05-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","2015-05-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-12",,"    2","1.05",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-27",,,,,"0.16",,,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-30",,,,,"0.04",,,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-01-31",,,,,"0.33",,,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-08",,,,,"0.05",,,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-22",,,,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-23",,,,,"0.31",,,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-24",,,,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-02-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-01",,,,,"0.33",,,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-02",,,,,"0.55",,,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-03",,,,,"0.20",,,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-19",,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-03-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-08",,,,,"0.09",,,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-26",,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-04-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-05-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-05-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-05-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-05-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-05-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-05-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-05-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1CALA0009","SHERMAN OAKS 1.7 ENE, CA US","2015-05-08",,,,,"0.02",,,,,,,,,,,,,,,,,,,,
